age,work_class,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,label
33,Private,HS-grad,Divorced,Craft-repair,Own-child,White,Female,0,0,42,United-States,false
21,,Some-college,Never-married,,Unmarried,White,Male,0,0,40,United-States,false
25,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,32,United-States,false
44,Private,11th,Divorced,Sales,Unmarried,White,Female,0,0,44,United-States,false
20,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,false
46,Private,10th,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,37,China,false
39,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,false
34,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,false
19,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States,false
27,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,true
53,Private,9th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,false
46,Private,Assoc-voc,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,false
23,,Bachelors,Never-married,,Own-child,White,Male,2907,0,40,United-States,false
39,Private,Some-college,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,0,0,40,Philippines,false
30,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,false
53,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,true
33,Private,9th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,false
22,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,false
44,Private,Some-college,Divorced,Other-service,Unmarried,Black,Female,0,0,35,United-States,false
30,Private,Some-college,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,false
66,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,false
39,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
37,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,true
34,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,40,United-States,false
17,Private,11th,Never-married,Craft-repair,Own-child,White,Male,0,0,20,United-States,false
43,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,true
46,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,true
17,Private,11th,Never-married,Other-service,Not-in-family,White,Male,0,0,20,United-States,false
60,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3137,0,40,Poland,false
63,Private,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,5013,0,40,United-States,false
42,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,false
30,Private,9th,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,Mexico,false
33,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,false
43,Private,Some-college,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,false
20,Private,9th,Never-married,Exec-managerial,Other-relative,White,Female,0,0,40,Mexico,false
30,Private,Some-college,Never-married,Farming-fishing,Other-relative,Black,Male,0,0,72,United-States,false
37,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,false
33,,Some-college,Divorced,,Unmarried,White,Female,0,0,40,United-States,false
49,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,true
65,Private,HS-grad,Widowed,Other-service,Unmarried,White,Female,0,0,17,United-States,false
35,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,true
27,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
33,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,1977,45,United-States,true
18,Private,12th,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,false
41,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,false
38,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0,1340,40,United-States,false
45,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,false
18,,Some-college,Never-married,,Own-child,White,Male,0,0,40,United-States,false
33,Private,Some-college,Separated,Other-service,Unmarried,White,Female,0,0,38,El-Salvador,false
28,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,,false
47,Private,HS-grad,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,false
30,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,20,United-States,false
36,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,false
21,Private,HS-grad,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,false
44,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,false
33,Private,HS-grad,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,20,United-States,false
61,,HS-grad,Married-civ-spouse,,Husband,Black,Male,0,0,6,United-States,false
29,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
45,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,true
18,,HS-grad,Never-married,,Own-child,White,Female,0,0,60,United-States,false
29,Local-gov,Assoc-voc,Never-married,Protective-serv,Not-in-family,White,Male,0,1564,56,United-States,true
27,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,false
21,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,20,United-States,false
22,,Some-college,Married-civ-spouse,,Wife,White,Female,3781,0,35,United-States,false
49,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,true
35,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,false
47,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,true
37,Local-gov,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,false
37,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,true
26,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,false
18,,HS-grad,Never-married,,Own-child,White,Male,0,0,40,United-States,false
55,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,false
47,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,5178,0,50,United-States,true
59,Private,HS-grad,Separated,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,false
70,Private,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,0,0,5,United-States,false
53,Federal-gov,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,France,true
39,Private,HS-grad,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,false
38,Private,9th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,false
33,Private,Some-college,Separated,Tech-support,Unmarried,White,Female,0,0,50,Columbia,false
19,,Some-college,Never-married,,Own-child,White,Male,0,0,40,United-States,false
28,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,false
74,Private,10th,Divorced,Other-service,Not-in-family,White,Female,0,0,1,United-States,false
40,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,true
35,Private,Assoc-voc,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,false
35,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,false
41,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,true
38,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,false
29,Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,true
46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,false
46,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,false
40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,true
29,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,true
39,Private,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,60,United-States,false
31,Private,HS-grad,Never-married,Exec-managerial,Own-child,White,Male,0,0,60,United-States,false
50,Local-gov,Masters,Divorced,Exec-managerial,Not-in-family,White,Female,4650,0,70,United-States,false
31,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,false
27,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,false
27,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,25,United-States,false
28,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,false
21,Private,HS-grad,Never-married,Other-service,Own-child,Black,Female,0,0,30,United-States,false
57,Local-gov,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,false
56,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,false
22,,HS-grad,Never-married,,Not-in-family,White,Female,0,0,40,United-States,false
48,Private,Preschool,Separated,Other-service,Unmarried,White,Female,0,0,40,El-Salvador,false
36,Self-emp-inc,Some-college,Divorced,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,55,United-States,false
51,Private,12th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,false
39,Local-gov,Assoc-acdm,Never-married,Transport-moving,Not-in-family,White,Male,0,0,48,United-States,false
43,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States,true
38,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,,false
51,Local-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,false
43,State-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,false
44,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States,true
35,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,0,0,50,United-States,false
40,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,true
39,Private,10th,Separated,Other-service,Own-child,Black,Female,0,0,12,United-States,false
47,Self-emp-inc,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,,false
23,Private,Preschool,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,false
26,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,false
25,Local-gov,HS-grad,Never-married,Prof-specialty,Own-child,Black,Female,0,0,40,United-States,false
29,Private,Some-college,Separated,Handlers-cleaners,Not-in-family,Black,Male,0,0,42,United-States,false
30,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,false
57,State-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,1485,40,China,false
37,Self-emp-inc,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,true
39,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,3103,0,48,United-States,true
37,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,true
45,,HS-grad,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,false
21,Private,Some-college,Never-married,Sales,Own-child,White,Female,0,0,16,United-States,false
25,State-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,false
61,State-gov,HS-grad,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,false
59,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,2414,0,15,United-States,false
28,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,false
24,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,false
47,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Cuba,true
29,Private,HS-grad,Married-AF-spouse,Transport-moving,Husband,White,Male,0,0,80,United-States,false
49,Self-emp-not-inc,9th,Divorced,Other-service,Not-in-family,White,Female,0,0,20,United-States,false
41,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,0,0,35,United-States,false
33,Private,Some-college,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,false
20,,Some-college,Never-married,,Own-child,White,Male,0,0,40,United-States,false
40,Private,Doctorate,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,20,United-States,true
32,Private,Some-college,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,16,United-States,false
48,Private,Bachelors,Divorced,Sales,Not-in-family,Black,Male,0,0,40,United-States,true
24,Private,Some-college,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,false
50,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,38,United-States,true
31,State-gov,HS-grad,Never-married,Protective-serv,Other-relative,Asian-Pac-Islander,Male,0,0,40,United-States,false
23,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,true
35,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,false
50,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,false
39,Private,9th,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,false
52,Private,7th-8th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,48,Cuba,false
44,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,80,United-States,false
43,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,true
39,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,false
33,Private,7th-8th,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,Mexico,true
31,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Male,0,1564,40,United-States,true
40,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,true
28,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,false
19,Private,12th,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,25,Thailand,false
35,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,false
44,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,false
40,Self-emp-not-inc,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,England,false
20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,false
55,Private,HS-grad,Divorced,Craft-repair,Unmarried,Black,Male,0,0,48,United-States,true
30,Private,7th-8th,Separated,Transport-moving,Not-in-family,White,Male,0,0,35,United-States,false
38,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,true
75,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,2653,0,20,United-States,false
17,Private,11th,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,false
79,,Masters,Married-civ-spouse,,Husband,White,Male,20051,0,40,Poland,true
20,Private,Some-college,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,false
25,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,White,Male,0,0,30,United-States,false
27,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,false
19,Private,Some-college,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,false
21,Private,Some-college,Married-civ-spouse,Sales,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States,false
19,Private,Some-college,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,false
42,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,false
28,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,United-States,false
47,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Iran,true
59,Private,Some-college,Divorced,Other-service,Unmarried,White,Female,0,0,32,United-States,false
50,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,true
48,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,80,United-States,false
33,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,false
27,Private,Assoc-acdm,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,false
45,Private,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Male,99999,0,30,United-States,true
24,Private,7th-8th,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,false
31,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,true
24,Private,5th-6th,Never-married,Farming-fishing,Other-relative,Black,Male,0,0,40,Mexico,false
29,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,false
24,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,30,United-States,false
24,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,false
28,Private,Some-college,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,45,Jamaica,false
63,,HS-grad,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,false
36,Federal-gov,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,false
58,State-gov,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,false
51,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,36,United-States,false
42,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,true
39,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,false
26,Private,Bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,false
39,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,false
28,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,false
51,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,15024,0,40,United-States,true
45,Private,Bachelors,Married-spouse-absent,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,false
45,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
23,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,false
38,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,0,1408,40,United-States,false
38,Private,11th,Married-spouse-absent,Transport-moving,Own-child,White,Male,0,0,36,Mexico,false
39,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,false
52,Private,Assoc-voc,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,false
17,Private,12th,Never-married,Sales,Own-child,White,Female,0,0,6,United-States,false
31,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,false
22,Private,HS-grad,Never-married,Transport-moving,Own-child,Black,Male,0,0,24,United-States,false
47,State-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,1831,0,38,United-States,false
28,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,false
30,,HS-grad,Never-married,,Unmarried,Black,Female,0,0,40,United-States,false
41,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,true
29,Private,Masters,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,42,United-States,false
42,Self-emp-not-inc,Prof-school,Divorced,Prof-specialty,Unmarried,White,Male,0,0,60,United-States,true
52,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,false
35,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,false
28,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,false
46,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,46,United-States,true
21,,Some-college,Never-married,,Own-child,White,Female,2176,0,40,United-States,false
45,Local-gov,HS-grad,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,false
21,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,false
74,Private,10th,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,20,United-States,false
29,Private,HS-grad,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,0,40,United-States,false
39,Local-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,false
44,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,45,United-States,true
23,Self-emp-inc,Bachelors,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,false
32,Local-gov,Assoc-acdm,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,false
61,,10th,Divorced,,Not-in-family,White,Female,0,0,40,United-States,false
43,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,30,United-States,true
23,Private,Preschool,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Laos,false
18,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,38,United-States,false
38,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,false
33,Private,Bachelors,Separated,Prof-specialty,Not-in-family,White,Male,4650,0,35,United-States,false
19,Self-emp-inc,Some-college,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,35,South,false
23,Private,Some-college,Never-married,Transport-moving,Not-in-family,White,Male,4101,0,40,United-States,false
37,Private,HS-grad,Divorced,Tech-support,Own-child,White,Male,0,0,45,United-States,false
25,Private,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,false
36,Private,HS-grad,Divorced,Transport-moving,Unmarried,White,Male,0,0,43,,false
45,Private,12th,Married-civ-spouse,Adm-clerical,Wife,Black,Female,3103,0,40,United-States,true
32,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,48,United-States,false
65,,11th,Divorced,,Not-in-family,Asian-Pac-Islander,Female,0,0,15,United-States,false
18,Self-emp-not-inc,11th,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,false
25,Private,HS-grad,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,Mexico,false
29,Private,Masters,Never-married,Sales,Not-in-family,White,Male,0,0,65,,false
53,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
33,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,true
27,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,false
24,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,false
54,Self-emp-not-inc,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,false
23,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States,false
45,Private,Assoc-voc,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,false
36,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,United-States,true
36,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,true
44,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,40,United-States,false
24,Private,HS-grad,Never-married,Transport-moving,Unmarried,Black,Male,0,0,40,United-States,false
39,Private,Some-college,Divorced,Sales,Own-child,White,Male,0,1380,70,United-States,false
50,Private,HS-grad,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,false
38,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,40,United-States,true
58,Private,Bachelors,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,false
44,Self-emp-inc,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,48,United-States,false
24,Private,Bachelors,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,55,United-States,false
52,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,true
46,Private,Bachelors,Divorced,Sales,Not-in-family,White,Male,8614,0,40,United-States,true
50,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,United-States,true
34,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,false
40,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,Black,Male,0,0,40,United-States,false
53,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,false
24,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,false
58,,Bachelors,Married-civ-spouse,,Husband,White,Male,0,0,70,United-States,false
26,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,false
22,Private,Assoc-acdm,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,false
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
78,,Assoc-acdm,Widowed,,Not-in-family,White,Female,0,0,4,United-States,false
36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Germany,true
43,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,28,United-States,false
60,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,false
49,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States,true
50,Self-emp-inc,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,63,,true
34,Self-emp-not-inc,7th-8th,Never-married,Handlers-cleaners,Unmarried,Black,Male,0,0,10,United-States,false
46,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,false
46,Local-gov,Bachelors,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,false
69,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,false
32,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,true
40,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,true
61,Private,5th-6th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3411,0,45,United-States,false
